OID_,CID,random,DR_SLOPE,DR_ROAD,DR_DRA,DR_DEM,DR_ASPECT,PGA0_1,PGV0_1,DIS_FAULT0_1,PP0_1,POINT_X,POINT_Y,DR_GEO,PGV01,PGA01,DIS_FAULT01,PP01,DR_FAULT,DR_PGA,DR_PGV,DR_PP,DIS_FAULT,PGA,PGV,PP,P_PP,P_PP_V,P_PP_A,P_PGV,P_PGA,P_FAU,P_FAU_A
2066,0,0.516088128,0.2045381,0.3625256,0.9781319,0.0125011,1.298568,-0.512651799,-0.8702205,1.533416478,-0.952798285,338652.8806,3795304.453,0.6808639,0.275,0.439999971,0.773407034,0.32464683,0.1831135,1.0941976,0.707796,0.5332748,18.5423,0.58,46,0.400006,0.0082521,0.0063433,0.0180393,0.0015639,0.0037772,0.0066531,0.0199573
2067,0,0.516509891,0.2045381,0.3625256,0.9781319,0.0125011,1.0189182,1.120908042,1.3614615,-0.580780781,0.228702455,363998.8236,3791963.887,0.0553545,0.775,0.839999971,0.256765045,0.654764178,1.3560724,1.0628572,1.2530659,1.6518499,6.1571,0.78,86,0.539403,0.0020012,0.0011026,0.0014295,0.0005338,0.0001841,0.0001802,0.0000877
2068,0,0.516874611,0.2045381,1.335148,0.9781319,0.0125011,1.298568,-0.185939831,0.1340364,0.992934987,-1.404914274,354648.2163,3786074.385,0.0553545,0.5,0.519999971,0.641330696,0.19832331,0.1831135,0.7828309,1.1547459,0.0335741,15.3761,0.62,64,0.346664,0.000383,0.0006812,0.000112,0.013321,0.002525,0.0110742,0.0084258
2069,0,0.517192423,0.2045381,0.3625256,0.9781319,0.837518,0.8505477,0.63084009,1.3614615,-1.125888337,0.81369352,366292.5017,3794397.983,0.0553545,0.775,0.719999971,0.123558245,0.818213673,1.2932247,1.0628572,1.2530659,1.3733321,2.9638,0.72,86,0.608422,0.0362987,0.0114528,0.0451312,0.0262625,0.0133605,0.0067062,0.0013735
2070,0,0.517255843,0.2045381,0.6591374,1.289903,0.0125011,0.6582797,-0.512651799,-0.4238842,-0.556301896,0.250603915,366936.0611,3789892.76,0.0553545,0.375,0.439999971,0.262746899,0.660883558,1.3560724,1.0941976,1.1547459,1.6518499,6.3005,0.58,54,0.541987,0.0027649,0.0081788,0.0028831,0.0023453,0.0009878,0.0002641,0.0001583
2071,0,0.517351627,0.2045381,0.4474685,1.289903,0.837518,1.4390537,0.794196074,1.8077979,-1.457821335,1.195629906,368283.732,3798190.786,0.0553545,0.875,0.759999971,0.042444468,0.924928653,1.2932247,1.0628572,0.7968163,1.3733321,1.0193,0.74,94,0.653484,0.0282501,0.0135731,0.0315232,0.0246265,0.0124317,0.0054428,0.0009908
2072,0,0.517368078,0.2045381,0.6591374,0.5590755,0.0125011,1.298568,-0.676007783,-0.3123,0.760112454,-1.180492108,360891.7155,3784013.964,0.0553545,0.4,0.399999971,0.584436337,0.261028011,0.9397259,1.0941976,1.1547459,0.0335741,14.0122,0.56,56,0.373142,0.0000464,0.0000697,0.0000271,0.0015624,0.0008089,0.0016341,0.0015102
2073,0,0.517693162,0.2045381,0.6591374,1.0484922,0.0125011,0.5656102,-0.512651799,-0.5354682,0.175828439,-0.502750391,365541.834,3785366.72,0.0553545,0.35,0.439999971,0.441656067,0.450392513,0.9397259,1.0941976,1.1547459,0.5332748,10.5894,0.58,52,0.453104,0.0005594,0.0023783,0.0010138,0.0012417,0.0004306,0.0010457,0.0009529
2074,0,0.517982066,0.2045381,0.6591374,1.289903,0.0125011,1.4390537,-1.002719752,-0.9818047,1.79184454,-2.009348819,353872.144,3780779.04,1.5959048,0.25,0.319999971,0.836558562,0.029441207,0.166549,1.0941976,0.707796,0.2272355,20.0562,0.52,44,0.275351,0.0401945,0.0364389,0.0164151,0.0130221,0.0453904,0.0337644,0.0368981
2075,0,0.518015921,0.2045381,0.6591374,0.5590755,0.0125011,0.8505477,-0.512651799,-0.2007159,0.931857267,-1.372206171,358335.5945,3784376.459,0.0553545,0.425,0.439999971,0.62640526,0.207462121,0.1831135,1.0941976,1.1547459,0.0335741,15.0183,0.58,58,0.350523,0.0001956,0.0002968,0.0001129,0.0062308,0.0029412,0.0047446,0.0085266
2076,0,0.518313766,0.2045381,0.6591374,1.289903,0.837518,1.298568,1.120908042,1.6962138,-0.954263016,0.629607675,362306.8813,3795696.786,0.0553545,0.85,0.839999971,0.165497967,0.766779147,1.2932247,1.0628572,0.7968163,1.6518499,3.9692,0.78,92,0.586703,0.0449592,0.036474,0.0239862,0.0323581,0.0157506,0.0071462,0.0012885
2077,0,0.518669784,0.2045381,0.6591374,0.5590755,0.837518,0.8505477,1.284264026,1.6962138,-1.123003447,0.808497856,362040.0247,3797027.058,0.0553545,0.85,0.879999971,0.124263219,0.816761978,1.2932247,0.9155879,0.7968163,1.3733321,2.9807,0.8,92,0.607809,0.0439818,0.0208772,0.2163609,0.0332142,0.0434384,0.0082603,0.0056356
2078,0,0.518731058,0.2045381,1.335148,0.9781319,0.0125011,1.0189182,-0.512651799,-0.0891318,0.708833116,-1.156039433,359775.8727,3785064.789,0.0553545,0.45,0.439999971,0.571905312,0.267860214,0.9397259,1.0941976,1.1547459,0.0335741,13.7118,0.58,60,0.376027,0.0001009,0.0001647,0.0000747,0.0037286,0.0019114,0.0036806,0.004325
2079,0,0.519020617,0.2045381,1.335148,1.289903,0.837518,0.6437082,-0.349295815,-0.2007159,-0.391982685,0.645720166,364039.9622,3808779.4,1.5959048,0.425,0.479999971,0.302901243,0.771281059,1.3560724,0.7828309,1.1547459,1.6518499,7.2631,0.6,58,0.588604,0.38841,0.8025011,0.1937226,0.6215189,0.3580124,0.086511,0.0269357
2080,0,0.519482911,0.2045381,0.1167302,0.5590755,0.0125011,0.6707735,0.304128121,0.1340364,0.783430555,-1.110109086,352250.5334,3789288.69,0.0553545,0.5,0.639999971,0.590134533,0.280693387,0.9397259,0.7828309,1.1547459,0.0335741,14.1488,0.68,64,0.381446,0.0000235,0.0000309,0.000005,0.0006644,0.0001201,0.0006189,0.0002204
2081,0,0.521311522,0.2045381,1.335148,0.5590755,2.6639924,1.298568,-1.166075736,-0.7586365,-0.015513138,0.411203326,369635.0642,3807748.503,1.5959048,0.3,0.279999971,0.394898324,0.705755855,1.3560724,1.2643212,0.707796,1.6518499,9.4685,0.5,48,0.560935,0.7881819,0.7251198,0.6297164,0.6049182,0.7398137,0.3545723,0.1755204
2082,0,0.52167815,0.2045381,0.6660407,1.0484922,2.6639924,1.4390537,-0.839363767,-0.7586365,0.686197829,-0.190857996,340973.3954,3801519.345,1.5959048,0.3,0.359999971,0.566373974,0.537536843,0.9397259,1.0941976,0.707796,0.5332748,13.5792,0.54,48,0.489902,0.2126542,0.1797563,0.4075747,0.187247,0.5339476,0.3740218,0.4985003
2083,0,0.521853328,0.2045381,1.335148,1.289903,0.0125011,1.2945342,-1.819499672,-1.428141,1.34545483,-1.566624014,361711.6308,3779219.745,1.5959048,0.15,0.119999971,0.727475237,0.153140782,0.1831135,1.2643212,0.707796,0.0335741,17.4412,0.42,36,0.327585,0.0041978,0.0021015,0.0011181,0.0297998,0.0282776,0.1078396,0.0985004
2084,0,0.522037029,0.2045381,1.335148,1.289903,0.0125011,1.298568,-0.022583847,0.1340364,0.934998212,-1.334573631,354123.0514,3786955.32,0.0553545,0.5,0.559999971,0.627172806,0.217976846,0.1831135,0.7828309,1.1547459,0.0335741,15.0367,0.64,64,0.354963,0.0003636,0.0005905,0.0000997,0.0125303,0.0022898,0.0103948,0.0070406
2085,0,0.522207975,0.2045381,0.4474685,1.289903,0.0125011,0.6707735,0.63084009,0.803541,-0.694725381,0.365569632,365468.4843,3791867.001,0.0553545,0.65,0.719999971,0.22892064,0.693005568,1.3560724,1.0628572,1.2530659,1.6518499,5.4896,0.72,76,0.555551,0.0016906,0.0010552,0.001135,0.0005572,0.0001696,0.0001947,0.0000687
2086,0,0.52259022,0.2045381,0.4474685,0.5590755,0.837518,0.6582797,-0.185939831,0.803541,-0.879358311,1.101099336,352989.4782,3811359.419,1.5959048,0.65,0.519999971,0.183802275,0.898516328,1.2932247,0.7828309,1.2530659,1.3733321,4.408,0.62,76,0.642331,0.2045656,0.1621931,0.1486788,0.2449002,0.2640543,0.0452607,0.0065028
2087,0,0.522752583,0.2045381,1.9570681,0.5590755,0.837518,1.0189182,-0.349295815,-0.3123,-0.352874509,0.663595623,361952.2726,3810147.124,1.5959048,0.4,0.479999971,0.312458027,0.776275553,1.3560724,0.7828309,1.1547459,1.6518499,7.4922,0.6,56,0.590713,0.4650572,0.8299116,0.3278335,0.6415277,0.4422587,0.0946617,0.0467528
2088,0,0.522804379,0.2045381,0.6591374,0.9781319,0.837518,1.2945342,0.957552058,-0.7586365,0.842101355,-0.802742767,345637.2861,3792873.661,0.6808639,0.3,0.799999971,0.604471794,0.366573109,0.9397259,1.0628572,0.707796,0.5332748,14.4925,0.76,48,0.41771,0.0975278,0.077415,0.1037719,0.0491724,0.043772,0.1352867,0.142461
2089,0,0.522839427,0.2045381,1.335148,1.289903,0.837518,0.6582797,-1.166075736,-1.6513093,1.886158236,-1.328326968,338662.5704,3791291.037,0.6808639,0.1,0.279999971,0.859605804,0.219722195,0.166549,1.2643212,0.707796,0.0335741,20.6087,0.5,32,0.3557,0.0032141,0.0008824,0.0009397,0.0259574,0.0235223,0.0629144,0.0422898
2090,0,0.523126066,0.2045381,0.6591374,1.0484922,0.0125011,1.4390537,-1.002719752,-0.7586365,1.829245682,-1.954688401,349997.0803,3782873.777,1.5959048,0.3,0.319999971,0.845698201,0.044713608,0.166549,1.0941976,0.707796,0.2272355,20.2753,0.52,48,0.2818,0.015535,0.0141331,0.0057317,0.0050115,0.0133737,0.0135063,0.0139119
2091,0,0.523630738,0.2045381,0.1167302,0.9781319,0.837518,1.4390537,0.957552058,1.3614615,-1.478049702,1.329649215,355812.6637,3805669.812,1.5959048,0.775,0.799999971,0.037501304,0.962374333,1.2932247,1.0628572,1.2530659,1.3733321,0.9008,0.76,86,0.669296,0.0885879,0.0623274,0.0839383,0.1023851,0.0722251,0.0188724,0.0041978
2092,0,0.523798704,0.2045381,0.4474685,0.5590755,0.0125011,1.298568,-1.002719752,-0.5354682,0.850738954,-1.205461808,362319.26,3782441.661,1.5959048,0.35,0.319999971,0.606582546,0.254051349,0.9397259,1.0941976,1.1547459,0.0335741,14.5431,0.52,52,0.370196,0.0003629,0.0011614,0.0001908,0.0166755,0.0121284,0.0126421,0.014161
2093,0,0.523980081,1.3505726,0.3625256,0.9781319,0.0125011,1.2945342,-0.022583847,-0.2007159,-0.031764114,-0.335455101,364528.0243,3787564.736,0.0553545,0.425,0.559999971,0.390927106,0.497135672,1.3560724,0.7828309,1.1547459,0.5332748,9.3733,0.64,58,0.472842,0.0213526,0.0712927,0.0157506,0.0336667,0.005988,0.0046234,0.0011114
2094,0,0.524598897,0.2045381,0.6591374,0.9781319,0.837518,1.298568,-0.839363767,-0.6470523,-0.27928422,0.820694529,352788.5856,3815165.356,1.5959048,0.325,0.359999971,0.330441133,0.820169791,1.3560724,1.0941976,0.707796,1.3733321,7.9233,0.54,50,0.609248,0.2195999,0.1212124,0.3329214,0.1317013,0.4895016,0.0496421,0.0412888
2095,0,0.524863899,2.8545845,1.9570681,1.0484922,2.6639924,1.4390537,-1.492787704,-1.8744775,2.117922407,-1.54426486,338945.0512,3788827.379,0.6808639,0.05,0.199999971,0.916241533,0.159388044,0.166549,1.2643212,0.1274126,0.0335741,21.9664,0.46,28,0.330223,0.4872527,0.7095088,0.2249587,0.8151762,0.8200963,0.9399698,0.9199008
2096,0,0.524868429,0.2045381,0.3625256,1.289903,0.0125011,0.6707735,0.794196074,1.0267092,-0.77656065,0.450471695,365381.0646,3792333.966,0.0553545,0.7,0.759999971,0.208922725,0.716727638,1.3560724,1.0628572,1.2530659,1.6518499,5.0102,0.74,80,0.565568,0.0017178,0.0009761,0.0012442,0.0004567,0.0001454,0.0001833,0.0000705
2097,0,0.525442123,1.3505726,0.4474685,1.289903,0.0125011,0.6582797,-0.839363767,-0.6470523,1.674229813,-1.891314863,351454.4115,3783014.687,1.5959048,0.325,0.359999971,0.807817296,0.062420498,0.1831135,1.0941976,0.707796,0.2272355,19.3672,0.54,50,0.289277,0.0107504,0.0086801,0.0046557,0.0031101,0.0122005,0.013035,0.0209386
2098,0,0.52550894,0.2045381,0.4474685,0.5590755,0.837518,0.6437082,1.284264026,0.1340364,0.148003765,-0.46372782,353927.6309,3792648.449,0.0553545,0.5,0.879999971,0.434856609,0.461295619,0.9397259,0.9155879,1.1547459,0.5332748,10.4264,0.8,64,0.457708,0.0172762,0.0523518,0.0787103,0.0644046,0.0340264,0.0379425,0.0856458
2099,0,0.526171565,0.2045381,0.6591374,0.5590755,0.0125011,1.298568,-0.022583847,-0.0891318,-0.714680623,0.408838578,366761.6487,3791034.138,0.0553545,0.45,0.559999971,0.224044219,0.705095132,1.3560724,0.7828309,1.1547459,1.6518499,5.3727,0.64,60,0.560656,0.0057317,0.0174983,0.0024726,0.0049717,0.0009644,0.0005258,0.0001388
2100,0,0.526334763,0.2045381,1.335148,0.5590755,2.6639924,0.8505477,-1.002719752,-0.4238842,-0.244016873,0.52443998,369803.8112,3806160.604,1.5959048,0.375,0.319999971,0.339059341,0.737394755,1.3560724,1.0941976,1.1547459,1.6518499,8.1299,0.52,54,0.574295,0.7292852,0.9377894,0.7361395,0.8743522,0.8763164,0.2855696,0.2658075
2101,0,0.526573181,1.3505726,1.335148,0.8860558,0.6614413,0.8505477,0.467484105,0.2456205,-1.053441762,0.962503096,365861.5745,3802507.228,1.3795432,0.525,0.679999971,0.141261863,0.85979183,1.2932247,0.7828309,1.1547459,1.3733321,3.3882,0.7,66,0.625979,0.4496711,0.804396,0.2962958,0.804396,0.4236033,0.1710791,0.0176537
2102,0,0.526585102,0.2045381,0.6591374,1.289903,0.837518,0.6437082,0.304128121,1.1382933,-1.382131394,1.157166737,369708.1845,3797574.737,1.3795432,0.725,0.639999971,0.060940662,0.914181847,1.2932247,0.7828309,1.2530659,1.3733321,1.4627,0.68,82,0.648946,0.0515635,0.0619777,0.0255061,0.0787829,0.0585798,0.0094617,0.0008842
2103,0,0.526617169,0.2045381,0.1167302,0.5590755,0.837518,0.6437082,0.467484105,1.6962138,-1.218307224,0.898892236,363781.0663,3796612.858,0.0553545,0.85,0.679999971,0.100974033,0.84201863,1.2932247,0.7828309,0.7968163,1.3733321,2.4224,0.7,92,0.618474,0.0032269,0.0012123,0.0025707,0.0020456,0.0019306,0.0005456,0.0000598
2104,0,0.526672959,0.2045381,1.9570681,1.0484922,0.837518,1.4390537,-1.656143688,-1.0933888,0.277584809,0.536628177,346730.5707,3816224.576,1.5959048,0.225,0.159999971,0.466522059,0.7408002,0.9397259,1.2643212,0.707796,1.6518499,11.1855,0.44,42,0.575733,0.4326616,0.3525156,0.2550228,0.2168704,0.2584576,0.4361013,0.3164794
2105,0,0.527585268,0.2045381,1.9570681,1.0484922,0.837518,0.6707735,-0.839363767,-0.8702205,-0.117952322,0.606816255,359632.3722,3813294.342,1.5959048,0.275,0.359999971,0.369865473,0.760411108,1.3560724,1.0941976,0.707796,1.6518499,8.8684,0.54,46,0.584014,0.1699474,0.1290934,0.1927871,0.0686253,0.2837368,0.0316149,0.028443
2106,0,0.527610183,0.2045381,0.6660407,0.5590755,0.837518,0.6707735,-1.32943172,-1.6513093,1.954183589,-1.744641188,343983.6768,3785850.703,1.5959048,0.1,0.239999971,0.876229018,0.103401873,0.166549,1.2643212,0.707796,0.0335741,21.0072,0.48,32,0.306582,0.0012517,0.0003796,0.0004204,0.0160479,0.0315232,0.0382724,0.026831
2107,0,0.52775991,0.2045381,0.6591374,1.0484922,0.837518,1.2945342,0.467484105,1.3614615,-1.454509687,1.359662014,354023.1901,3807019.627,1.5959048,0.775,0.679999971,0.043253729,0.970760063,1.2932247,0.7828309,1.2530659,1.3733321,1.0387,0.7,86,0.672837,0.2134928,0.1845231,0.145418,0.2685486,0.2050542,0.0519562,0.0061386
2108,0,0.528229654,0.2045381,0.4474685,0.5590755,0.837518,0.6582797,-0.349295815,0.5803728,-0.833336641,1.08062181,352847.9997,3811644.559,1.5959048,0.6,0.479999971,0.195048494,0.892794803,1.2932247,0.7828309,1.2530659,1.3733321,4.6776,0.6,72,0.639915,0.0985004,0.0700449,0.0714915,0.111056,0.1257576,0.0196468,0.0027022
2109,0,0.528327882,0.2045381,0.3625256,0.9781319,0.0125011,0.6707735,-0.676007783,-0.4238842,0.477222577,-0.815066576,364434.9308,3783845.837,0.0553545,0.375,0.399999971,0.515307126,0.363129773,0.9397259,1.0941976,1.1547459,0.5332748,12.355,0.56,54,0.416256,0.0006846,0.0024924,0.0014139,0.0011226,0.0005725,0.001325,0.0012257
2110,0,0.52837795,0.2045381,1.9570681,1.289903,0.837518,0.8505477,-0.676007783,-0.6470523,-0.235788963,0.700863704,357872.5796,3813552.951,1.5959048,0.325,0.399999971,0.341069978,0.786688446,1.3560724,1.0941976,0.707796,1.6518499,8.1781,0.56,50,0.59511,0.2823164,0.2177206,0.321257,0.116706,0.4588431,0.0571622,0.0499734
2111,0,0.528659582,0.2045381,0.3625256,0.5590755,0.837518,1.4390537,0.63084009,1.2498773,-1.604592223,1.27899785,368490.7489,3796521.568,0.0553545,0.75,0.719999971,0.006578371,0.948222083,1.2932247,1.0628572,1.2530659,1.3733321,0.1595,0.72,84,0.66332,0.0312496,0.0090491,0.0386422,0.0213317,0.0125674,0.0055191,0.0012455
2112,0,0.528759956,0.2045381,0.4474685,0.9781319,0.0125011,0.6582797,0.140772137,-0.0891318,-0.260080074,-0.089631547,365046.509,3788887.375,0.0553545,0.45,0.599999971,0.33513401,0.56582003,1.3560724,0.7828309,1.1547459,1.6518499,8.0358,0.66,60,0.501845,0.0017472,0.0050015,0.0007657,0.001597,0.0002977,0.0001856,0.000043
2113,0,0.528946757,1.3505726,0.6591374,0.9781319,0.837518,0.6437082,-0.349295815,-0.2007159,-0.357893192,0.623733947,364361.8466,3808755.426,1.5959048,0.425,0.479999971,0.311231622,0.765137997,1.3560724,0.7828309,1.1547459,1.6518499,7.4628,0.6,58,0.58601,0.7265124,0.9415854,0.4170243,0.8793193,0.6846014,0.2782817,0.0861955
2114,0,0.529595673,0.2045381,0.4474685,0.9781319,0.0125011,1.2945342,-0.512651799,-0.0891318,1.149674961,-1.432553849,351106.5359,3787289.093,0.0553545,0.45,0.439999971,0.679632917,0.190600672,0.1831135,1.0941976,1.1547459,0.0335741,16.2943,0.58,60,0.343403,0.0001125,0.0001761,0.0000604,0.0043596,0.0020193,0.0029766,0.0051736
2115,0,0.529821157,0.2045381,0.6591374,0.9781319,0.0125011,1.4390537,0.467484105,0.1340364,-0.481653245,0.142681586,365470.9232,3790228.976,0.0553545,0.5,0.679999971,0.280988635,0.630729508,1.3560724,0.7828309,1.1547459,1.6518499,6.7378,0.7,64,0.529254,0.0072895,0.0221612,0.0028745,0.0067798,0.0012003,0.0007611,0.0001746
2116,0,0.530212522,0.2045381,0.6591374,1.0484922,0.837518,1.0189182,-1.002719752,-0.9818047,1.723750905,-1.97036015,354657.898,3780848.234,1.5959048,0.25,0.319999971,0.819918662,0.040334841,0.1831135,1.0941976,0.707796,0.2272355,19.6573,0.52,44,0.279951,0.1154747,0.0917044,0.0463533,0.0817354,0.3004825,0.1628736,0.2841436
2117,0,0.530823886,0.2045381,1.335148,1.289903,0.0125011,0.8505477,1.120908042,0.803541,0.195664189,-0.607273926,356743.5622,3790744.091,0.0553545,0.65,0.839999971,0.446503288,0.421188103,0.9397259,1.0628572,1.2530659,0.5332748,10.7056,0.78,76,0.440772,0.0073842,0.0070897,0.0112508,0.0051994,0.0015623,0.0128307,0.0094617
2118,0,0.530842781,0.2045381,1.335148,0.5590755,0.0125011,1.0189182,0.63084009,0.5803728,-0.011808872,-0.407677371,361679.6178,3789063.899,0.0553545,0.6,0.719999971,0.395803527,0.476956401,1.3560724,1.0628572,1.2530659,0.5332748,9.4902,0.72,72,0.464321,0.0131383,0.0116469,0.0205325,0.0087319,0.0031632,0.0036477,0.0017771
2119,0,0.531129897,1.3505726,0.3625256,0.5590755,0.837518,0.5656102,0.467484105,1.6962138,-1.17400966,0.854385824,363494.7012,3796515.234,0.0553545,0.85,0.679999971,0.111798937,0.829583311,1.2932247,0.7828309,0.7968163,1.3733321,2.6819,0.7,92,0.613223,0.1390743,0.0598612,0.1088055,0.0873045,0.0674838,0.0261859,0.0028975
2120,0,0.531227708,2.8545845,0.6660407,1.0484922,2.6639924,0.6582797,-1.32943172,-1.8744775,1.675390597,-1.534678733,344283.5475,3787481.197,0.6808639,0.05,0.239999971,0.808100954,0.162066457,0.1831135,1.2643212,0.1274126,0.0335741,19.374,0.48,28,0.331354,0.0463533,0.0969134,0.0188354,0.1787265,0.1954465,0.4737742,0.5761526
2121,0,0.531286597,0.2045381,1.335148,1.0484922,1.7059875,0.8505477,1.284264026,-0.2007159,-0.007899761,-0.035920418,348800.6689,3797108.829,0.6808639,0.425,0.879999971,0.396758789,0.580827194,1.3560724,0.9155879,1.1547459,1.6518499,9.5131,0.8,58,0.508182,0.0776294,0.2536956,0.2386673,0.1287565,0.0421684,0.0095275,0.0204923
2122,0,0.531331122,1.3505726,1.335148,0.9781319,0.0125011,1.0189182,-1.819499672,-1.3165569,1.395641666,-1.675080318,359827.1929,3779952.177,1.5959048,0.175,0.119999971,0.739739289,0.122837536,0.1831135,1.2643212,0.707796,0.0335741,17.7352,0.42,38,0.314789,0.0008895,0.0004199,0.0002404,0.0068884,0.0079232,0.0319535,0.0267008
2123,0,0.531468093,0.2045381,1.335148,0.5590755,0.837518,1.2945342,-0.185939831,0.2456205,-0.672209587,0.936202697,356407.029,3811269.313,1.5959048,0.525,0.519999971,0.234422778,0.852443364,1.3560724,0.7828309,1.1547459,1.3733321,5.6215,0.62,66,0.622876,0.4667991,0.7767804,0.4459616,0.7213163,0.5327029,0.135521,0.0561469
2124,0,0.531989694,0.2045381,1.335148,1.289903,0.837518,1.0189182,-0.022583847,-1.5397252,1.184344846,-1.086622651,344631.0666,3791088.55,0.6808639,0.125,0.559999971,0.688105125,0.287255617,0.1831135,0.7828309,0.707796,0.0335741,16.4974,0.64,34,0.384217,0.0237068,0.0065873,0.006477,0.1585575,0.2027815,0.4095076,0.3810725
2125,0,0.533022344,0.2045381,0.3625256,0.9781319,0.0125011,0.6707735,-0.676007783,-0.3123,1.411943852,-1.692362469,351799.6027,3784793.642,0.0553545,0.4,0.399999971,0.743723021,0.118008815,0.1831135,1.0941976,1.1547459,0.0335741,17.8307,0.56,56,0.31275,0.0001144,0.0001629,0.0000662,0.0035757,0.0017316,0.0028037,0.0053039
2126,0,0.533242941,1.3505726,1.9570681,0.8860558,2.6639924,1.0189182,-1.002719752,-1.0933888,-0.075890974,0.686387042,355902.2202,3815928.264,1.5959048,0.225,0.319999971,0.380143917,0.782643593,1.3560724,1.0941976,0.707796,1.6518499,9.1148,0.52,42,0.593402,0.9523931,0.9269665,0.9473996,0.8838084,0.9513394,0.7580467,0.719302
2127,0,0.53342402,1.3505726,1.9570681,1.289903,0.837518,0.6437082,-1.002719752,-1.2049729,1.832915807,-1.803793779,346757.1247,3784838.641,1.5959048,0.2,0.319999971,0.846595062,0.086874337,0.166549,1.0941976,0.707796,0.2272355,20.2968,0.52,40,0.299603,0.8246247,0.7667412,0.6874017,0.7043294,0.9209263,0.8328552,0.8689836
2128,0,0.533504546,0.2045381,0.3625256,0.5590755,0.837518,1.2945342,-0.185939831,0.5803728,-0.83135648,1.076256774,353188.7652,3811664.188,1.5959048,0.6,0.519999971,0.195532382,0.891575189,1.2932247,0.7828309,1.2530659,1.3733321,4.6892,0.62,72,0.6394,0.2679597,0.1945049,0.2178909,0.2501149,0.2701225,0.0578124,0.008706
2129,0,0.533584476,2.8545845,1.9570681,1.0484922,0.837518,0.5656102,-1.166075736,-1.3165569,1.952169288,-1.863963465,345994.2299,3784545.466,1.5959048,0.175,0.279999971,0.875736787,0.070062619,0.166549,1.2643212,0.707796,0.2272355,20.9954,0.5,38,0.292504,0.7985089,0.7339978,0.4625703,0.6824386,0.7156531,0.8121438,0.7164663
2130,0,0.533873081,0.2045381,1.335148,0.5590755,0.837518,1.2945342,-0.022583847,0.4687887,-0.806689821,0.984726637,356719.5253,3810112.274,1.5959048,0.575,0.559999971,0.201560122,0.866001201,1.2932247,0.7828309,1.1547459,1.3733321,4.8337,0.64,70,0.628601,0.3070385,0.6292502,0.2713071,0.5734648,0.3566348,0.0829442,0.0136268
2131,0,0.534056008,0.2045381,0.6591374,1.0484922,0.837518,1.4390537,1.610975994,1.1382933,-0.772054077,0.451861726,360019.5913,3795685.28,0.0553545,0.725,0.959999971,0.210023987,0.71711602,1.3560724,0.9155879,1.2530659,1.6518499,5.0366,0.84,82,0.565732,0.0338624,0.0211446,0.0837848,0.0261604,0.0217745,0.0048641,0.0067933
2132,0,0.534308851,0.2045381,1.9570681,0.9781319,0.837518,0.6707735,-0.512651799,-0.5354682,-0.255658853,0.594950139,363079.3385,3810332.33,1.5959048,0.35,0.439999971,0.336214414,0.757095654,1.3560724,1.0941976,1.1547459,1.6518499,8.0617,0.58,52,0.582614,0.2094902,0.6243379,0.2170398,0.4165384,0.4442328,0.0483836,0.0395059
2133,0,0.534500599,0.2045381,0.6591374,1.289903,0.837518,0.6707735,1.284264026,1.3614615,-1.523764106,1.303119969,358429.8034,3803801.902,1.5959048,0.775,0.879999971,0.02633017,0.954961926,1.2932247,0.9155879,1.2530659,1.3733321,0.633,0.8,86,0.666166,0.1099747,0.0907098,0.3824883,0.1411223,0.1946616,0.0294548,0.0180039
2134,0,0.534712255,0.2045381,1.335148,0.9781319,0.0125011,1.4390537,-0.022583847,0.1340364,0.797120977,-1.251688807,356986.9268,3786173.494,0.0553545,0.5,0.559999971,0.593480033,0.241135289,0.9397259,0.7828309,1.1547459,0.0335741,14.229,0.64,64,0.364742,0.000331,0.0005429,0.0000908,0.0119147,0.0023878,0.0113963,0.0048786
2135,0,0.534882545,0.2045381,0.3625256,0.9781319,0.0125011,1.298568,-0.839363767,-0.4238842,0.705419045,-1.012959496,364290.102,3782417.128,0.0553545,0.375,0.359999971,0.571071023,0.30783748,0.9397259,1.0941976,1.1547459,0.0335741,13.6918,0.54,54,0.392908,0.0001144,0.0001629,0.0000662,0.0035757,0.0017316,0.0032269,0.0035544
2136,0,0.535183609,0.2045381,0.3625256,0.5590755,0.837518,1.2945342,0.140772137,0.4687887,-1.381755846,1.126874237,369961.8592,3795861.735,0.0553545,0.575,0.599999971,0.061032433,0.905717967,1.2932247,0.7828309,1.1547459,1.3733321,1.4649,0.66,70,0.645372,0.0312496,0.0406991,0.0255061,0.0534034,0.0185784,0.0055191,0.000663
2137,0,0.535185039,0.2045381,0.6591374,0.5590755,0.0125011,1.298568,-0.676007783,-0.3123,1.343833147,-1.603112322,350913.2602,3785889.291,0.0553545,0.4,0.399999971,0.727078949,0.142945762,0.1831135,1.0941976,1.1547459,0.0335741,17.4317,0.56,56,0.32328,0.0000464,0.0000697,0.0000271,0.0015624,0.0008089,0.0014195,0.0022558
2138,0,0.535530627,5.0127993,0.6660407,0.8860558,1.7059875,1.4390537,-1.982855656,-1.6513093,-0.161771916,0.488536502,373284.9916,3804455.556,0,0.1,0.079999971,0.35915737,0.72736314,1.3560724,1.2643212,0.707796,1.6518499,8.6117,0.4,32,0.570059,0,0,0,0,0,0,0
