OID_,CID,random,DR_SLOPE,DR_ROAD,DR_DRA,DR_DEM,DR_ASPECT,PGA0_1,PGV0_1,DIS_FAULT0_1,PP0_1,POINT_X,POINT_Y,DR_GEO,PGV01,PGA01,DIS_FAULT01,PP01,DR_FAULT,DR_PGA,DR_PGV,DR_PP,DIS_FAULT,PGA,PGV,PP,P_PP,P_PP_V,P_PP_A,P_PGV,P_PGA,P_FAU,P_FAU_A
69,1,0.0176965,2.8545845,1.9570681,0.9781319,2.6639924,0.6582797,1.284264026,0.4687887,-0.349016609,0.23466094,-118.6187429,34.31284394,0.6808639,0.575,0.879999971,0.313400774,0.65642901,1.3560724,0.9155879,1.1547459,1.6518499,7.5148,0.8,70,0.540106,0.9593009,0.9882954,0.9912073,0.9640148,0.898165,0.6276152,0.838891
70,1,0.018085361,1.3505726,1.9570681,0.9781319,0.837518,0.5656102,-0.022583847,0.6919569,-0.569360715,0.709966711,-118.6606421,34.36914035,1.5959048,0.625,0.559999971,0.259555743,0.789231873,1.3560724,0.7828309,1.2530659,1.6518499,6.224,0.64,74,0.596184,0.915367,0.9291035,0.8378069,0.9037845,0.9003393,0.5846765,0.3497812
71,1,0.018758357,5.0127993,1.9570681,1.289903,0.837518,0.5656102,-0.349295815,0.3572046,-0.380852816,0.594992518,-118.6704192,34.37105893,1.5959048,0.55,0.479999971,0.305621026,0.757107495,1.3560724,0.7828309,1.1547459,1.6518499,7.3283,0.6,68,0.582619,0.9956707,0.9992274,0.9885018,0.9983998,0.9940476,0.9677981,0.8924485
72,1,0.018808901,5.0127993,1.9570681,1.0484922,2.6639924,0.6437082,-0.676007783,-0.2007159,0.012379817,0.327292931,-118.6942204,34.36801492,1.5959048,0.425,0.399999971,0.401714467,0.682310861,1.3560724,1.0941976,1.1547459,1.6518499,9.6319,0.56,58,0.551035,0.9917151,0.9985504,0.9908063,0.9971341,0.9949785,0.9418051,0.9273717
73,1,0.018900275,2.8545845,1.335148,1.289903,0.837518,0.6707735,-1.002719752,-0.3123,0.023902305,0.359017841,-118.6966732,34.37543728,1.5959048,0.4,0.319999971,0.404530193,0.691174964,1.3560724,1.0941976,1.1547459,1.6518499,9.6994,0.52,56,0.554778,0.9420239,0.9906037,0.9337021,0.9792655,0.9763163,0.7481935,0.6570104
74,1,0.019274831,1.3505726,1.335148,0.9781319,0.837518,1.4390537,1.610975994,1.4730456,-1.029372566,0.729062682,-118.5189528,34.30963982,0.0553545,0.8,0.959999971,0.147143603,0.794567385,1.2932247,0.9155879,1.2530659,1.6518499,3.5292,0.84,88,0.598437,0.457354,0.3251944,0.7320403,0.3733201,0.4102333,0.1296565,0.09744
75,1,0.019332409,1.3505726,0.6591374,1.289903,0.837518,1.4390537,-0.676007783,0.6919569,-0.786120047,1.005365204,-118.6442033,34.41396824,1.5959048,0.625,0.399999971,0.206586715,0.871767722,1.2932247,1.0941976,1.2530659,1.3733321,4.9542,0.56,74,0.631036,0.7973803,0.7539885,0.8495402,0.8358955,0.9113313,0.4464561,0.188009
76,1,0.019432724,1.3505726,1.9570681,1.289903,2.6639924,0.6707735,-0.022583847,0.5803728,-0.502171809,0.654289197,-118.6620392,34.36610429,1.5959048,0.6,0.559999971,0.275974556,0.77367529,1.3560724,0.7828309,1.2530659,1.6518499,6.6176,0.64,72,0.589615,0.9416953,0.9466976,0.8857452,0.935354,0.9258759,0.7213163,0.4201888
77,1,0.019945323,0.2045381,1.335148,0.5590755,2.6639924,1.2945342,-0.185939831,-0.2007159,-0.652885948,0.745895616,-118.4504534,34.37895396,1.3795432,0.425,0.519999971,0.239144855,0.799270592,1.3560724,0.7828309,1.1547459,1.3733321,5.7347,0.62,58,0.600423,0.4588436,0.8190612,0.3979535,0.761333,0.5604528,0.1222814,0.0423303
78,1,0.021427095,5.0127993,1.9570681,0.5590755,2.6639924,1.2945342,1.120908042,0.2456205,-0.056430773,0.136121319,-118.6654311,34.32241005,0.6808639,0.525,0.839999971,0.384899366,0.628896535,1.3560724,1.0628572,1.1547459,1.6518499,9.2288,0.78,66,0.52848,0.9938492,0.9984267,0.9928254,0.9949885,0.9629951,0.9201216,0.9119756
79,1,0.02155757,1.3505726,1.335148,1.289903,2.6639924,1.0189182,-0.676007783,0.1340364,-0.252022868,0.534704171,-118.6793088,34.37669027,1.5959048,0.5,0.399999971,0.337102933,0.740262623,1.3560724,1.0941976,1.1547459,1.6518499,8.083,0.56,64,0.575506,0.9893659,0.9981907,0.9908427,0.9958891,0.9952884,0.9302801,0.9204882
80,1,0.021941066,1.3505726,1.9570681,1.289903,1.7059875,0.5656102,1.284264026,0.2456205,-0.063736883,0.109956532,-118.6597133,34.31761014,0.6808639,0.525,0.879999971,0.383113987,0.62158596,1.3560724,0.9155879,1.1547459,1.6518499,9.186,0.8,66,0.525393,0.6513549,0.868413,0.8875543,0.7184933,0.436593,0.1474175,0.286591
81,1,0.022629201,0.2045381,1.335148,1.289903,0.837518,1.2945342,-1.32943172,-0.7586365,-0.073159718,0.678724921,-118.6663322,34.45152452,1.5959048,0.3,0.239999971,0.380811349,0.780502757,1.3560724,1.2643212,0.707796,1.6518499,9.1308,0.48,48,0.592498,0.5565073,0.5092491,0.3500086,0.3225672,0.4162951,0.1569631,0.0599175
82,1,0.023652852,0.2045381,1.9570681,0.8860558,2.6639924,1.298568,-2.14621164,-2.0976458,1.772094142,-1.914309702,-118.5274266,34.12891319,0.6808639,0,0.039999971,0.831732198,0.055995623,0.1831135,1.2643212,0.1274126,0.2272355,19.9405,0.38,24,0.286564,0.4209194,0.7815977,0.1263085,0.1269722,0.0847105,0.4008318,0.4248244
83,1,0.023955405,1.3505726,0.6591374,1.0484922,0.837518,0.6437082,-1.166075736,-0.9818047,-0.00540749,0.699202448,-118.628906,34.47971858,1.5959048,0.25,0.279999971,0.39736782,0.786224282,1.3560724,1.2643212,0.707796,1.6518499,9.5277,0.5,44,0.594914,0.6030049,0.5376782,0.2913162,0.3917408,0.3768359,0.1788732,0.0518087
84,1,0.024020731,1.3505726,0.4474685,0.9781319,0.0125011,0.6582797,-0.839363767,0.3572046,-0.499952663,0.804548135,-118.6638188,34.40667742,1.5959048,0.55,0.359999971,0.276516844,0.815658406,1.3560724,1.0941976,1.1547459,1.3733321,6.6306,0.54,68,0.607343,0.1177408,0.3445688,0.2000472,0.1664495,0.1041444,0.016496,0.0124071
85,1,0.024083018,5.0127993,1.9570681,0.5590755,2.6639924,1.4390537,0.794196074,-0.3123,0.195049656,-0.033487864,-118.6832611,34.3199783,0.6808639,0.4,0.759999971,0.446353116,0.581506862,0.9397259,1.0628572,1.1547459,1.6518499,10.702,0.74,56,0.508469,0.9928892,0.9980265,0.9911636,0.9943923,0.960947,0.9873704,0.9903203
86,1,0.026248932,1.3505726,0.4474685,1.0484922,0.837518,0.8505477,-1.492787704,-0.5354682,0.052717059,0.481942331,-118.6970768,34.41376745,1.5959048,0.35,0.199999971,0.411571595,0.725520695,1.3560724,1.2643212,1.1547459,1.6518499,9.8682,0.46,52,0.569281,0.7011962,0.9333297,0.4162951,0.8614039,0.4945004,0.2456405,0.0824891
87,1,0.027579665,2.8545845,0.6660407,1.289903,2.6639924,0.6707735,0.63084009,1.2498773,-0.866948165,0.86040364,-118.6344998,34.36060666,1.5959048,0.75,0.719999971,0.186834916,0.83126472,1.2932247,1.0628572,1.2530659,1.3733321,4.4807,0.72,84,0.613933,0.8552024,0.7866756,0.9188632,0.8686417,0.8032923,0.5463666,0.2499275
88,1,0.028003454,9.1183329,1.9570681,0.8860558,0.6614413,0.5656102,-0.839363767,-0.7586365,-0.735113835,0.784545253,-118.4160716,34.35468265,1.3795432,0.3,0.359999971,0.219050997,0.810069499,1.3560724,1.0941976,0.707796,1.3733321,5.253,0.54,48,0.604983,0.8287789,0.8124486,0.8957623,0.7923256,0.9142761,0.4580987,0.3679549
89,1,0.028165638,5.0127993,1.9570681,1.289903,2.6639924,1.298568,-0.839363767,-0.3123,0.185182992,0.206682333,-118.7027634,34.36492489,1.5959048,0.4,0.359999971,0.44394202,0.648611644,0.9397259,1.0941976,1.1547459,1.6518499,10.6442,0.54,56,0.536805,0.9968619,0.99945,0.9968051,0.998904,0.9985633,0.9968209,0.9974875
90,1,0.028246939,2.8545845,1.9570681,1.0484922,2.6639924,1.2945342,-0.676007783,-0.9818047,0.970641107,-0.45921022,-118.7370922,34.32217384,1.5959048,0.25,0.399999971,0.635882786,0.462557859,0.1831135,1.0941976,0.707796,0.5332748,15.2455,0.56,44,0.458241,0.9801208,0.9796078,0.9902722,0.9756839,0.994274,0.9892176,0.9957391
91,1,0.028511941,9.1183329,1.335148,1.0484922,2.6639924,1.4390537,1.610975994,1.5846297,-1.170817504,0.891636954,-118.5293247,34.32336491,1.5959048,0.825,0.959999971,0.112578997,0.839991467,1.2932247,0.9155879,1.2530659,1.3733321,2.7006,0.84,90,0.617618,0.9916986,0.9898392,0.9983838,0.9949735,0.9954497,0.9659737,0.9527095
92,1,0.028682947,2.8545845,1.9570681,0.9781319,2.6639924,1.0189182,0.957552058,-0.2007159,0.138222453,0.000576366,-118.6777461,34.31964528,0.6808639,0.425,0.799999971,0.43246637,0.591024582,0.9397259,1.0628572,1.1547459,1.6518499,10.3691,0.76,58,0.512488,0.9787517,0.9944312,0.9799447,0.9819075,0.8797431,0.9621304,0.9743943
93,1,0.028885782,1.3505726,0.6591374,1.289903,0.837518,1.2945342,1.44762001,2.030966,-1.566115649,1.245662538,-118.4937349,34.33251068,1.5959048,0.925,0.919999971,0.015980811,0.938908026,1.2932247,0.9155879,0.7968163,1.3733321,0.3849,0.82,98,0.659387,0.3151828,0.3329218,0.680267,0.3610063,0.4648081,0.086511,0.0611114
94,1,0.028951168,2.8545845,1.335148,1.0484922,0.837518,1.4390537,-0.185939831,1.0267092,-1.194630645,1.255214762,-118.6125644,34.41210774,1.5959048,0.7,0.519999971,0.10675983,0.941576966,1.2932247,0.7828309,1.2530659,1.3733321,2.5611,0.62,80,0.660514,0.9222272,0.9096196,0.9017658,0.9383125,0.9207076,0.7123858,0.2536952
95,1,0.029005051,1.3505726,1.9570681,0.8860558,0.6614413,0.5656102,-0.839363767,-0.8702205,-0.759029398,0.798479464,-118.4143846,34.35422572,1.3795432,0.275,0.359999971,0.213206801,0.813962788,1.3560724,1.0941976,0.707796,1.3733321,5.1129,0.54,46,0.606627,0.6396855,0.5152455,0.7101272,0.5446311,0.7635062,0.2384857,0.1657571
96,1,0.029211283,2.8545845,1.335148,1.289903,2.6639924,1.2945342,1.120908042,1.3614615,-1.320370859,1.146063442,-118.5813722,34.35923668,1.5959048,0.775,0.839999971,0.076032955,0.911079529,1.2932247,1.0628572,1.2530659,1.3733321,1.8245,0.78,86,0.647636,0.9909419,0.9881558,0.9928609,0.9929664,0.9882491,0.9584333,0.8439609
97,1,0.029402673,0.2045381,1.335148,1.0484922,0.837518,0.6707735,-0.022583847,1.3614615,-1.352958162,1.328640595,-118.6119369,34.40105448,1.5959048,0.775,0.559999971,0.068069664,0.96209252,1.2932247,0.7828309,1.2530659,1.3733321,1.6336,0.64,86,0.669177,0.1068814,0.093384,0.0926248,0.139314,0.1235753,0.0315538,0.0039661
98,1,0.029639542,2.8545845,1.9570681,0.9781319,1.7059875,0.6707735,1.120908042,0.3572046,-0.063736883,0.109956532,-118.6589489,34.31866017,0.6808639,0.55,0.839999971,0.383113987,0.62158596,1.3560724,1.0628572,1.1547459,1.6518499,9.186,0.78,68,0.525393,0.9209991,0.9782681,0.9821895,0.9401389,0.840238,0.4912509,0.7359453
99,1,0.030264258,1.3505726,0.6591374,1.289903,2.6639924,1.4390537,-0.022583847,0.0224523,-0.635798526,0.741403443,-118.4569309,34.38310462,1.3795432,0.475,0.559999971,0.243320473,0.798015456,1.3560724,0.7828309,1.1547459,1.6518499,5.8348,0.64,62,0.599893,0.828353,0.9738651,0.5307111,0.9420239,0.8190612,0.3872232,0.1112536
100,1,0.030584395,1.3505726,1.9570681,1.289903,2.6639924,1.298568,0.63084009,0.1340364,0.076530201,0.109634452,-118.6817892,34.33299373,1.5959048,0.5,0.719999971,0.417390763,0.621495969,0.9397259,1.0628572,1.1547459,1.6518499,10.0077,0.72,64,0.525355,0.9798658,0.9961774,0.9715016,0.9917068,0.9621668,0.9795678,0.9784164
101,1,0.030950606,1.3505726,1.9570681,1.0484922,1.7059875,0.8505477,0.794196074,1.3614615,-0.981968198,0.920836076,-118.6197527,34.35847295,1.5959048,0.775,0.759999971,0.15872771,0.848149851,1.2932247,1.0628572,1.2530659,1.3733321,3.8069,0.74,86,0.621063,0.8764246,0.8346571,0.9034361,0.9034361,0.8124486,0.6046789,0.2644437
102,1,0.030967832,2.8545845,1.335148,1.0484922,2.6639924,0.8505477,0.794196074,1.4730456,-1.326977086,1.183975684,-118.5963805,34.36752391,1.5959048,0.8,0.759999971,0.074418605,0.921672404,1.2932247,1.0628572,1.2530659,1.3733321,1.7858,0.74,88,0.652109,0.9847379,0.9809602,0.9883876,0.9882258,0.9755173,0.9302801,0.7633256
103,1,0.031154454,1.3505726,1.9570681,1.289903,0.837518,1.2945342,-1.32943172,-0.7586365,-0.045130199,0.678462171,-118.6624465,34.45853679,1.5959048,0.3,0.239999971,0.387660864,0.780429343,1.3560724,1.2643212,0.707796,1.6518499,9.295,0.48,48,0.592467,0.6290165,0.5619305,0.4556172,0.3573235,0.4410254,0.1746532,0.0777012
104,1,0.031159818,2.8545845,1.335148,1.289903,0.837518,1.298568,-1.32943172,-0.6470523,0.254488622,0.252036325,-118.7106275,34.38432772,1.5959048,0.325,0.239999971,0.460878092,0.661283781,0.9397259,1.2643212,0.707796,1.6518499,11.0502,0.48,50,0.542156,0.9589087,0.9497887,0.9049949,0.9003393,0.9287073,0.960113,0.925325
105,1,0.031508625,9.1183329,0.6660407,0.9781319,1.7059875,1.0189182,0.467484105,1.3614615,-0.970531062,0.961596186,-118.6329009,34.3661975,1.5959048,0.775,0.679999971,0.161522579,0.859538435,1.2932247,0.7828309,1.2530659,1.3733321,3.8739,0.7,86,0.625872,0.9883531,0.9887714,0.9914649,0.9917316,0.9904252,0.9306682,0.7251198
106,1,0.03203845,0.2045381,0.6591374,1.0484922,2.6639924,1.2945342,-0.676007783,-0.6470523,-0.296678909,0.557673582,-118.4359901,34.39370852,1.5959048,0.325,0.399999971,0.326190429,0.746680393,1.3560724,1.0941976,0.707796,1.6518499,7.8214,0.56,50,0.578216,0.5409082,0.4630677,0.4670478,0.3712172,0.7326284,0.1498217,0.1100727
107,1,0.032468855,1.3505726,1.335148,1.0484922,0.837518,1.298568,-1.492787704,-0.6470523,0.034776119,0.574837072,-118.6854426,34.43764398,1.5959048,0.325,0.199999971,0.407187405,0.75147596,1.3560724,1.2643212,0.707796,1.6518499,9.7631,0.46,50,0.580241,0.9239312,0.9097019,0.8277838,0.8343811,0.8588777,0.6306485,0.3758971
108,1,0.03268826,2.8545845,1.335148,0.9781319,0.837518,0.6707735,-1.166075736,-0.5354682,0.230112159,0.222269324,-118.7085854,34.37334272,1.5959048,0.35,0.279999971,0.454921267,0.652966729,0.9397259,1.2643212,1.1547459,1.6518499,10.9074,0.5,52,0.538644,0.6938114,0.9328929,0.4860037,0.8548302,0.5926666,0.7667409,0.5970051
109,1,0.032854736,5.0127993,1.9570681,0.9781319,1.7059875,1.298568,-1.166075736,-0.9818047,-0.851943325,0.856055556,-118.3993053,34.33853195,1.3795432,0.25,0.279999971,0.190501618,0.830049843,1.2932247,1.2643212,0.707796,1.3733321,4.5686,0.5,44,0.61342,0.9209991,0.8848315,0.8796374,0.8998897,0.9227992,0.6955085,0.2151764
110,1,0.033649206,1.3505726,0.4474685,1.289903,2.6639924,1.298568,-0.676007783,-0.6470523,-0.296610628,0.56312352,-118.4447884,34.39877625,1.5959048,0.325,0.399999971,0.326207114,0.748203134,1.3560724,1.0941976,0.707796,1.6518499,7.8218,0.56,50,0.578859,0.9380224,0.9082956,0.9193093,0.8682987,0.9716674,0.6793964,0.5800557
111,1,0.033721626,1.3505726,0.6591374,0.9781319,0.837518,0.6437082,-1.166075736,-0.2007159,-0.096170552,0.499919498,-118.6895769,34.39247708,1.5959048,0.425,0.279999971,0.375188239,0.730543607,1.3560724,1.2643212,1.1547459,1.6518499,8.996,0.5,58,0.571402,0.7265124,0.9415854,0.425802,0.8793193,0.5744423,0.2782817,0.0921218
112,1,0.034581244,1.3505726,0.6591374,0.5590755,0.837518,0.6582797,1.44762001,-0.2007159,-0.069779788,-0.103769177,-118.6141573,34.29262611,0.6808639,0.425,0.919999971,0.381637295,0.561869904,1.3560724,0.9155879,1.1547459,1.6518499,9.1506,0.82,58,0.500177,0.3784811,0.6963549,0.6524892,0.4162955,0.1973405,0.043814,0.1002004
113,1,0.035440087,1.3505726,0.3625256,1.289903,2.6639924,1.4390537,1.610975994,1.919382,-1.411082711,1.110922786,-118.5108072,34.33104849,1.5959048,0.9,0.959999971,0.053865888,0.90126105,1.2932247,0.9155879,0.7968163,1.3733321,1.2931,0.84,96,0.64349,0.9375556,0.9257385,0.9870421,0.9372034,0.9563533,0.7432634,0.6615036
114,1,0.035632312,2.8545845,0.3625256,1.289903,2.6639924,1.4390537,1.610975994,1.919382,-1.411082711,1.110922786,-118.5109068,34.33078109,1.5959048,0.9,0.959999971,0.053865888,0.90126105,1.2932247,0.9155879,0.7968163,1.3733321,1.2931,0.84,96,0.64349,0.9790409,0.9753975,0.9959177,0.9783741,0.985414,0.8922564,0.8532095
115,1,0.036085963,0.2045381,0.6591374,1.289903,0.837518,0.6582797,-1.32943172,-0.5354682,0.198941696,0.304442181,-118.7078922,34.38896496,1.5959048,0.35,0.239999971,0.447304206,0.675926245,0.9397259,1.2643212,1.1547459,1.6518499,10.7248,0.48,52,0.548339,0.1668665,0.5339481,0.0603129,0.3434407,0.102661,0.1732166,0.0800256
116,1,0.036132514,2.8545845,1.9570681,1.0484922,1.7059875,0.6707735,-0.022583847,0.2456205,-0.188589439,0.409737013,-118.6788192,34.35726043,1.5959048,0.525,0.559999971,0.352604028,0.70534616,1.3560724,0.7828309,1.1547459,1.6518499,8.4546,0.64,66,0.560762,0.8687557,0.9724014,0.7394286,0.9482405,0.8450115,0.5349428,0.2312973
117,1,0.036704898,1.3505726,0.6591374,0.5590755,2.6639924,0.8505477,1.44762001,1.4730456,-1.278070527,1.040895747,-118.5508236,34.34190801,1.5959048,0.8,0.919999971,0.086369799,0.881695138,1.2932247,0.9155879,1.2530659,1.3733321,2.0723,0.82,88,0.635228,0.9497887,0.9294978,0.9899592,0.9583535,0.9703732,0.7853295,0.7273068
118,1,0.036832988,2.8545845,1.9570681,1.289903,2.6639924,1.2945342,-1.166075736,-1.0933888,-0.782279218,0.817617814,-118.3945789,34.34151633,1.3795432,0.225,0.279999971,0.207525291,0.819310141,1.2932247,1.2643212,0.707796,1.3733321,4.9767,0.5,42,0.608885,0.9863732,0.9797472,0.9812935,0.9773127,0.9793667,0.9223706,0.5996482
119,1,0.036950469,2.8545845,1.335148,1.289903,2.6639924,1.298568,1.44762001,0.4687887,-0.446385898,0.258978003,-118.5946353,34.30812378,0.6808639,0.575,0.919999971,0.289606843,0.663223321,1.3560724,0.9155879,1.1547459,1.6518499,6.9444,0.82,70,0.542975,0.9783106,0.9947903,0.9944974,0.9842958,0.9501689,0.7863394,0.9020311
120,1,0.037816048,1.3505726,1.335148,1.0484922,0.837518,0.6707735,-0.022583847,1.3614615,-1.352958162,1.328640595,-118.6122724,34.40113951,1.5959048,0.775,0.559999971,0.068069664,0.96209252,1.2932247,0.7828309,1.2530659,1.3733321,1.6336,0.64,86,0.669177,0.1068814,0.093384,0.0926248,0.139314,0.1235753,0.0315538,0.0039661
121,1,0.03793025,5.0127993,0.6591374,1.289903,0.837518,1.4390537,-1.32943172,-0.5354682,0.21707041,0.286058176,-118.7089834,34.38760968,1.5959048,0.35,0.239999971,0.451734282,0.67078966,0.9397259,1.2643212,1.1547459,1.6518499,10.831,0.48,52,0.54617,0.9701713,0.9950184,0.8898293,0.9901462,0.9479452,0.9724549,0.9251174
122,1,0.038191974,1.3505726,1.9570681,0.5590755,2.6639924,1.298568,-1.002719752,-0.9818047,-0.864899722,0.86306504,-118.3986288,34.33603448,1.3795432,0.25,0.319999971,0.18733549,0.832008329,1.2932247,1.0941976,0.707796,1.3733321,4.4927,0.52,44,0.614247,0.8725838,0.7997928,0.933764,0.7783365,0.9549979,0.5167436,0.3143201
123,1,0.038600922,1.3505726,0.4474685,1.289903,2.6639924,1.0189182,1.44762001,1.4730456,-1.329162091,1.095979955,-118.5533597,34.34517419,1.5959048,0.8,0.919999971,0.07388466,0.897085947,1.2932247,0.9155879,1.2530659,1.3733321,1.773,0.82,88,0.641727,0.9686291,0.9570163,0.99437,0.9756126,0.9812751,0.8523309,0.8039235
124,1,0.039033949,1.3505726,1.9570681,0.5590755,2.6639924,0.8505477,0.304128121,1.6962138,-1.255759576,1.185560658,-118.6191751,34.37520048,1.5959048,0.85,0.639999971,0.09182188,0.922115254,1.2932247,0.7828309,0.7968163,1.3733321,2.203,0.68,92,0.652296,0.9932871,0.9927465,0.9938001,0.9924603,0.9928821,0.9595345,0.8036083
125,1,0.039712608,1.3505726,1.335148,1.0484922,0.837518,1.2945342,-0.349295815,1.2498773,-0.931371674,1.007535008,-118.6411589,34.38525521,1.5959048,0.75,0.479999971,0.171091877,0.872373977,1.2932247,0.7828309,1.2530659,1.3733321,4.1033,0.6,84,0.631292,0.9320745,0.9266275,0.9188632,0.9445382,0.9247007,0.734778,0.2827219
126,1,0.039763391,1.3505726,0.6660407,1.0484922,2.6639924,1.298568,-0.839363767,-0.6470523,0.627766013,-0.13446004,-118.7264501,34.34833851,1.5959048,0.325,0.359999971,0.552095112,0.55329472,0.9397259,1.0941976,0.707796,0.5332748,13.2369,0.54,50,0.496556,0.6224594,0.5761526,0.7944562,0.6022859,0.876208,0.7873458,0.8599651
127,1,0.039786577,1.3505726,1.9570681,1.289903,1.7059875,1.4390537,1.284264026,0.4687887,-0.221040179,0.15925177,-118.6351855,34.31491612,0.6808639,0.575,0.879999971,0.344674108,0.635359302,1.3560724,0.9155879,1.1547459,1.6518499,8.2645,0.8,70,0.531209,0.9603422,0.9885472,0.990585,0.9660065,0.8903186,0.6515818,0.8332727
128,1,0.040214896,1.3505726,0.6660407,1.0484922,2.6639924,1.4390537,0.794196074,0.5803728,-0.328293201,0.400786571,-118.6566478,34.34028406,1.5959048,0.6,0.759999971,0.31846491,0.70284536,1.3560724,1.0628572,1.2530659,1.6518499,7.6362,0.74,72,0.559706,0.8233193,0.8202437,0.7878473,0.8205383,0.6897605,0.384143,0.308104
129,1,0.04028374,1.3505726,1.335148,1.0484922,2.6639924,1.2945342,0.957552058,1.4730456,-1.35092679,1.190866507,-118.5880552,34.36383979,1.5959048,0.8,0.799999971,0.068566066,0.923597735,1.2932247,1.0628572,1.2530659,1.3733321,1.6455,0.76,88,0.652922,0.9549118,0.9460379,0.9643257,0.9667536,0.9309259,0.8292046,0.5399153
130,1,0.040310204,1.3505726,0.6591374,0.5590755,2.6639924,1.0189182,0.794196074,1.1382933,-1.072048446,0.989837543,-118.481794,34.36570387,1.5959048,0.725,0.759999971,0.136714987,0.867429214,1.2932247,1.0628572,1.2530659,1.3733321,3.2792,0.74,82,0.629204,0.9181145,0.8894365,0.928309,0.9346857,0.9005185,0.6908292,0.3500091
131,1,0.040437579,2.8545845,0.6591374,1.289903,0.837518,0.6437082,-1.492787704,-0.6470523,0.293306603,0.256638683,-118.7127545,34.39109856,1.5959048,0.325,0.199999971,0.470363962,0.662569703,0.9397259,1.2643212,0.707796,1.6518499,11.2776,0.46,50,0.542699,0.135287,0.1040512,0.0483836,0.0601997,0.0861167,0.1688219,0.0674209
132,1,0.040972412,0.2045381,1.9570681,0.5590755,0.837518,1.2945342,0.140772137,-0.0891318,0.226356682,0.032852202,-118.6937785,34.33521675,1.5959048,0.45,0.599999971,0.454003549,0.600042616,0.9397259,0.7828309,1.1547459,1.6518499,10.8854,0.66,60,0.516296,0.5996486,0.8964141,0.4311893,0.7513828,0.5577409,0.5749314,0.4737742
133,1,0.041061878,2.8545845,1.335148,1.0484922,0.837518,1.298568,-1.492787704,-0.6470523,-0.042416013,0.627209024,-118.6778636,34.44097506,1.5959048,0.325,0.199999971,0.388324124,0.766108952,1.3560724,1.2643212,0.707796,1.6518499,9.3109,0.46,50,0.58642,0.9622394,0.9566861,0.8946362,0.9268309,0.9345636,0.7960845,0.5466143
134,1,0.042226255,2.8545845,1.9570681,0.9781319,2.6639924,0.5656102,1.284264026,0.4687887,-0.158255423,0.179483499,-118.6534653,34.32082338,0.6808639,0.575,0.879999971,0.360016688,0.64101215,1.3560724,0.9155879,1.1547459,1.6518499,8.6323,0.8,70,0.533596,0.9593009,0.9882954,0.9912073,0.9640148,0.898165,0.6276152,0.838891
135,1,0.04294771,9.1183329,1.9570681,1.0484922,1.7059875,1.4390537,-0.185939831,0.1340364,-0.153953695,0.387538899,-118.6805237,34.35810112,1.5959048,0.5,0.519999971,0.361067893,0.699143893,1.3560724,0.7828309,1.1547459,1.6518499,8.6575,0.62,64,0.558143,0.9923167,0.9990613,0.9833081,0.9975762,0.9906223,0.9450596,0.8410419
136,1,0.043198526,1.3505726,0.3625256,1.289903,0.837518,1.4390537,1.610975994,1.919382,-1.411082711,1.110922786,-118.5103401,34.33033248,1.5959048,0.9,0.959999971,0.053865888,0.90126105,1.2932247,0.9155879,0.7968163,1.3733321,1.2931,0.84,96,0.64349,0.2973396,0.2975485,0.6978329,0.2813046,0.3824883,0.0705022,0.0561469
137,1,0.043415725,1.3505726,0.6591374,1.289903,0.837518,0.6707735,0.467484105,-1.2049729,1.081222849,-0.892645551,-118.7011794,34.26593998,0.6808639,0.2,0.679999971,0.662905417,0.341453811,0.1831135,0.7828309,0.707796,0.5332748,15.8933,0.7,40,0.407103,0.1906178,0.1420947,0.1377623,0.0963895,0.1132465,0.2580746,0.2006883
138,1,0.043671787,2.8545845,0.6591374,1.0484922,0.837518,1.2945342,-1.002719752,-0.7586365,-0.225751596,0.796580885,-118.6312961,34.46605589,1.5959048,0.3,0.319999971,0.343522789,0.813432316,1.3560724,1.0941976,0.707796,1.3733321,8.2369,0.52,48,0.606403,0.7032872,0.542398,0.7785092,0.5535439,0.8354836,0.2998527,0.2311197
139,1,0.043822765,2.8545845,1.335148,1.0484922,0.837518,0.8505477,-2.14621164,-1.9860616,1.686930155,-1.864302497,-118.5257926,34.13535367,0.6808639,0.025,0.039999971,0.810920852,0.069967892,0.1831135,1.2643212,0.1274126,0.2272355,19.4416,0.38,26,0.292464,0.855697,0.9702291,0.6193998,0.4760188,0.4787625,0.8028178,0.8464468
